Term,Year,Students,Subject,Number,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Course Title,Primary Instructor,GPA
Spring,2022,108,SE,495,24,62,16,3,3,0,0,0,0,0,0,0,0,0,Senior Engineering Project II,"Titone, Thomas A",3.9047222222222224
Spring,2022,391,SHS,120,0,217,0,0,123,0,0,27,0,0,6,0,15,3,"Child, Comm, & Lang Ability","Wachtel, Jayne M",3.3427835051546393
Spring,2022,21,SHS,121,1,9,2,1,1,2,1,1,0,1,2,0,0,0,American Sign Language I,"Colon, Carlos",3.1747619047619047
Spring,2022,101,SHS,170,11,44,15,12,5,4,6,2,1,0,0,0,1,0,Intro Hum Comm Sys & Disorders,"Fogerty, Daniel",3.5677227722772282
Spring,2022,33,SHS,200,10,7,6,4,2,3,0,0,0,1,0,0,0,0,General Phonetics,"Krok, Windi",3.5963636363636367
Spring,2022,39,SHS,200,12,13,4,3,5,0,1,0,0,0,0,0,1,0,General Phonetics,"Krok, Windi",3.641025641025642
Spring,2022,28,SHS,200,10,6,5,2,3,0,1,0,1,0,0,0,0,0,General Phonetics,"Krok, Windi",3.6432142857142855
Spring,2022,23,SHS,221,2,6,2,4,3,1,2,0,1,1,1,0,0,0,American Sign Language II,"Colon, Carlos",3.173478260869565
Spring,2022,399,SHS,222,139,209,24,12,6,2,1,0,1,0,1,0,3,1,Lang&Culture Deaf Communities,"Colon, Carlos",3.8904020100502508
Spring,2022,103,SHS,240,24,41,13,4,11,1,2,5,0,0,0,1,0,1,Intro Sound & Hearing Science,"Jain, Namitha",3.6473529411764707
Spring,2022,45,SHS,271,6,14,13,4,5,2,0,0,1,0,0,0,0,0,Communication and Aging,"Pucilowski, Anna G",3.6231111111111107
Spring,2022,44,SHS,271,11,10,12,5,5,0,0,1,0,0,0,0,0,0,Communication and Aging,"Pucilowski, Anna G",3.6747727272727273
Spring,2022,45,SHS,271,10,11,13,4,4,1,0,1,0,1,0,0,0,0,Communication and Aging,"Pucilowski, Anna G",3.622888888888889
Spring,2022,98,SHS,301,12,12,17,19,10,14,7,2,1,2,0,2,0,0,General Speech Science,"Bottalico, Pasquale",3.214489795918367
Spring,2022,23,SHS,321,4,4,2,2,3,2,1,1,0,0,1,1,1,1,American Sign Language III,"Dramin Weiss, Susan M",3.0154545454545456
Spring,2022,24,SHS,321,5,3,1,3,4,2,2,2,0,0,0,0,2,0,American Sign Language III,"Dramin Weiss, Susan M",2.9858333333333333
Spring,2022,65,SHS,352,20,25,9,3,3,2,2,0,0,1,0,0,0,0,Hearing Health and Society,"Husain, Fatima T",3.743846153846154
Spring,2022,83,SHS,380,25,41,5,2,3,2,2,0,0,0,0,1,2,0,Comm Competence and Disorders,"Channell, Marie M",3.719036144578314
Spring,2022,78,SHS,385,24,26,14,5,3,4,0,1,0,1,0,0,0,0,Evidence-Based Practice in CSD,"Flaherty, Mary M",3.731282051282051
Spring,2022,40,SHS,427,6,8,6,6,5,2,1,0,1,1,0,1,3,0,Language and the Brain,"Deshaies, Sarah-Elizabeth",3.1085000000000003
Spring,2022,74,SHS,473,6,42,14,4,4,3,0,0,0,0,0,0,1,0,Augmentative & Alt Comm,"Mattie, Laura J",3.739324324324324
Spring,2022,30,SOC,100,0,7,5,1,2,6,2,3,1,0,0,0,3,0,Introduction to Sociology,"Karipek, Asena",2.801
Spring,2022,29,SOC,100,0,5,8,8,5,1,0,2,0,0,0,0,0,0,Introduction to Sociology,"Rasheed, Umair",3.367931034482759
Spring,2022,29,SOC,100,2,9,3,4,3,3,0,1,1,1,0,0,2,0,Introduction to Sociology,"Rasheed, Umair",3.1151724137931036
Spring,2022,30,SOC,100,1,8,8,5,3,4,0,1,0,0,0,0,0,0,Introduction to Sociology,"Holmes, Justin R",3.4563333333333333
Spring,2022,28,SOC,100,2,6,7,3,4,3,0,2,1,0,0,0,0,0,Introduction to Sociology,"Jeffery, Nathan R",3.334285714285714
Spring,2022,30,SOC,100,1,10,6,6,3,3,0,0,0,0,0,0,1,0,Introduction to Sociology,"Holmes, Justin R",3.433666666666667
Spring,2022,28,SOC,100,2,6,1,4,5,3,3,0,1,0,2,1,0,0,Introduction to Sociology,"Jeffery, Nathan R",2.9760714285714287
Spring,2022,28,SOC,100,1,8,6,4,1,2,2,0,0,0,3,0,1,0,Introduction to Sociology,"Holmes, Justin R",3.119285714285714
Spring,2022,28,SOC,100,0,10,5,2,3,2,2,1,0,0,0,0,3,0,Introduction to Sociology,"Karipek, Asena",3.0717857142857143
Spring,2022,29,SOC,100,4,7,3,1,6,0,2,1,3,0,1,0,1,0,Introduction to Sociology,"Karipek, Asena",3.0693103448275862
Spring,2022,28,SOC,100,3,5,7,2,4,1,2,1,0,0,2,1,0,0,Introduction to Sociology,"Rasheed, Umair",3.1553571428571425
Spring,2022,29,SOC,100,1,8,5,6,3,1,1,1,0,0,1,0,0,2,Introduction to Sociology,"Puckett, Christopher A",3.3825925925925926
Spring,2022,28,SOC,100,3,6,2,4,7,1,2,1,0,0,1,0,1,0,Introduction to Sociology,"Jeffery, Nathan R",3.1424999999999996
Spring,2022,25,SOC,100,5,13,1,1,3,0,0,1,0,0,0,0,1,0,Introduction to Sociology,"Eliyahu, Miri",3.6
Spring,2022,108,SOC,100,0,80,6,6,6,2,1,3,1,0,2,0,1,0,Introduction to Sociology,"Steward, Daniel J",3.679074074074074
Spring,2022,40,SOC,163,11,18,3,1,2,1,0,0,0,0,1,0,3,0,Social Problems,"Mendenhall, Ruby",3.50025
Spring,2022,25,SOC,196,0,7,3,0,6,1,2,6,0,0,0,0,0,0,Intro US Law & Legal Instit,"Marshall, Anna-Maria",3.0536000000000003
Spring,2022,26,SOC,199,14,5,0,2,3,1,0,0,0,1,0,0,0,0,Career Development for Sociolo,"McNulty, Dawn",3.6792307692307693
Spring,2022,66,SOC,200,3,26,9,3,6,2,2,3,0,1,1,1,8,1,Intro to Sociological Theory,"Soener, Matthew C",3.0156923076923077
Spring,2022,38,SOC,225,1,13,3,0,9,2,1,7,0,0,0,0,1,1,Race and Ethnicity,"May, Reuben A",3.1264864864864865
Spring,2022,25,SOC,230,9,10,0,4,0,0,0,0,0,0,0,0,2,0,Soc of Political Polarization,"Redstone, Ilana",3.5727999999999995
Spring,2022,22,SOC,273,3,12,0,3,1,1,0,0,0,0,1,0,1,0,Social Persp on the Family,"Miller, Leslie",3.4845454545454544
Spring,2022,28,SOC,274,5,9,2,2,1,0,3,2,1,0,1,0,1,1,"Health, Illness and Society","Miller, Leslie",3.2096296296296294
Spring,2022,74,SOC,275,5,25,9,8,14,1,3,4,2,0,0,0,0,3,Criminology,"Ladegaard, Isak S",3.417887323943662
Spring,2022,75,SOC,375,24,22,13,8,5,3,0,0,0,0,0,0,0,0,Criminal Justice System,"Marshall, Anna-Maria",3.751466666666667
Spring,2022,61,SOC,378,0,41,8,6,4,0,0,1,0,0,0,0,0,1,Sociology of Law,"Steward, Daniel J",3.789
Spring,2022,38,SOC,396,7,9,4,4,4,0,2,3,2,1,0,0,2,0,Economic Sociology,"Ladegaard, Isak S",3.140263157894737
Spring,2022,25,SOC,400,16,5,1,2,0,0,0,1,0,0,0,0,0,0,Sociology Internship,"McNulty, Dawn",3.8531999999999997
Spring,2022,30,SOC,450,0,22,3,1,0,1,0,1,0,0,0,0,2,0,Senior Capstone Seminar,"Leicht, Kevin",3.567
Spring,2022,47,SOC,479,0,34,2,4,4,0,0,2,0,0,0,0,1,0,Law and Society,"Steward, Daniel J",3.6736170212765957
Spring,2022,26,SOC,495,2,13,0,6,4,0,0,0,0,0,0,0,1,0,Senior Honors Seminar,"Liao, Tim F",3.537692307692308
Spring,2022,45,SOCW,200,2,7,12,7,9,1,0,4,0,0,0,0,3,0,Introduction to Social Work,"Earls Larrison, Tara",3.1337777777777776
Spring,2022,45,SOCW,200,0,7,8,8,12,5,0,2,0,0,0,0,3,0,Introduction to Social Work,"Earls Larrison, Tara",3.052222222222222
Spring,2022,30,SOCW,240,0,15,8,2,1,0,1,0,0,0,0,0,3,0,Death & Dying,"Andrade, Flavia C",3.378333333333333
Spring,2022,37,SOCW,297,1,19,6,4,1,2,0,2,0,0,0,0,0,2,Asian Families in America,"Chih, David W",3.648
Spring,2022,58,SOCW,300,3,26,6,3,10,2,4,1,0,0,1,2,0,0,Diversity: Identities & Issues,"Carter-Black, Janet D",3.396724137931035
Spring,2022,58,SOCW,300,6,30,8,4,5,2,1,1,0,0,0,0,1,0,Diversity: Identities & Issues,"Cantoni, Nicole P",3.6439655172413796
Spring,2022,26,SOCW,321,0,16,8,1,0,0,1,0,0,0,0,0,0,0,Social Entre & Social Change,"Mauck, Carol W",3.8084615384615383
Spring,2022,29,SOCW,360,10,11,3,2,0,3,0,0,0,0,0,0,0,0,Social Work and the Military,"Crowell, Dennis J",3.7820689655172415
Spring,2022,29,SOCW,370,0,25,2,0,1,0,0,1,0,0,0,0,0,0,SW & Disability Studies,"Wilson Smith, Carol J",3.8737931034482758
Spring,2022,30,SOCW,380,0,24,0,2,2,0,0,0,1,0,0,0,1,0,Sexual Health & Social Work,"Rice, Kimberly S",3.6776666666666666
Spring,2022,23,SOCW,402,0,19,0,0,4,0,0,0,0,0,0,0,0,0,Practice II,"Miller, Deserai L",3.8260869565217392
Spring,2022,23,SOCW,402,2,8,6,3,1,1,1,0,1,0,0,0,0,0,Practice II,"Aviram, Amy S",3.5513043478260866
Spring,2022,23,SOCW,402,0,10,0,0,7,0,0,5,0,0,0,0,1,0,Practice II,"Miller, Deserai L",3.0869565217391304
Spring,2022,31,SOCW,410,9,9,6,4,0,0,0,1,1,0,0,1,0,0,Social Welfare Pol and Svcs,"Bentley, Brandie",3.6025806451612907
Spring,2022,30,SOCW,410,8,8,6,3,3,0,1,0,1,0,0,0,0,0,Social Welfare Pol and Svcs,"Wegmann, Kate M",3.633666666666666
Spring,2022,30,SOCW,427,0,26,2,0,1,0,0,0,1,0,0,0,0,0,Social Work Research Methods,"Laursen, Tiffany S",3.867
Spring,2022,30,SOCW,455,20,6,2,0,1,1,0,0,0,0,0,0,0,0,Social Work with Women,"Kingery, Linda S",3.9003333333333337
Spring,2022,21,SOCW,470,0,18,2,1,0,0,0,0,0,0,0,0,0,0,Field Prac & Prof Seminar II,"Munoz-Najar, Julie L",3.9366666666666665
Spring,2022,22,SOCW,500,0,11,3,5,2,0,0,1,0,0,0,0,0,0,SW Practice with Indiv and Fam,"Harden, Kimberly L",3.6209090909090906
Spring,2022,25,SOCW,503,2,16,6,1,0,0,0,0,0,0,0,0,0,0,Trauma Informed SW w/ Children,"Leytham Powell, Tara",3.8939999999999997
Spring,2022,27,SOCW,506,0,24,1,2,0,0,0,0,0,0,0,0,0,0,SW Practice with Child/Adol,"Tan, Kevin P",3.938148148148148
Spring,2022,24,SOCW,508,3,9,6,3,3,0,0,0,0,0,0,0,0,0,Family Therapy Seminar,"Herzog, Andrea J",3.7087499999999998
Spring,2022,24,SOCW,509,0,23,0,0,1,0,0,0,0,0,0,0,0,0,Adv Clin Assess & Interviewing,"Hensold, Katherine A",3.9583333333333335
Spring,2022,26,SOCW,509,3,11,10,1,1,0,0,0,0,0,0,0,0,0,Adv Clin Assess & Interviewing,"Maurer, Mary F",3.808846153846154
Spring,2022,25,SOCW,509,0,8,9,6,2,0,0,0,0,0,0,0,0,0,Adv Clin Assess & Interviewing,"Maurer, Mary F",3.6404
Spring,2022,30,SOCW,514,28,0,0,0,0,0,0,1,0,0,0,0,1,0,Mental Health Pol and Svcs,"Kingery, Linda S",3.8
Spring,2022,21,SOCW,519,0,19,1,1,0,0,0,0,0,0,0,0,0,0,Public School Policy/Services,"Hensold, Katherine A",3.9523809523809526
Spring,2022,32,SOCW,541,0,23,2,1,4,1,1,0,0,0,0,0,0,0,Clinical Research Seminar,"Cantoni, Nicole P",3.7396875
Spring,2022,28,SOCW,542,0,27,0,1,0,0,0,0,0,0,0,0,0,0,Program Evaluation,"Sun, Kang",3.9760714285714287
Spring,2022,26,SOCW,552,2,10,6,3,3,2,0,0,0,0,0,0,0,0,HBSE II: Mental Disorders,"Cintron, Valerie",3.628846153846154
Spring,2022,25,SOCW,552,1,8,5,4,2,2,1,1,0,0,1,0,0,0,HBSE II: Mental Disorders,"Cintron, Valerie",3.3736
Spring,2022,24,SOCW,552,4,14,4,1,0,1,0,0,0,0,0,0,0,0,HBSE II: Mental Disorders,"Carrington, Allison A",3.861666666666667
Spring,2022,21,SOCW,553,9,9,1,0,2,0,0,0,0,0,0,0,0,0,Integrated Behav. Health & HC,"Liechty, Janet M",3.889047619047619
Spring,2022,24,SOCW,589,4,9,7,1,3,0,0,0,0,0,0,0,0,0,Social Work and the Law,"Kopels, Sandra L",3.750833333333333
Spring,2022,22,SPAN,102,2,1,4,2,4,0,1,1,1,0,2,1,2,1,Elementary Spanish II,"Waters, Melanie J",2.5719047619047624
Spring,2022,58,SPAN,232,30,14,3,2,1,3,2,0,0,0,1,0,2,0,Spanish in the Community,,3.6265517241379306
Spring,2022,25,SPAN,246,15,3,3,1,1,0,1,1,0,0,0,0,0,0,Gender&Sexuality Latina/o Lit,"Cervantes-Gomez, Xiomara",3.7468
Spring,2022,29,SPAN,326,5,7,5,4,3,1,1,1,0,1,0,0,1,0,Latin America Cultural Studies,"Anton Lobato, Miren E",3.344827586206896
Spring,2022,39,SPAN,395,27,5,3,0,0,1,0,1,0,0,0,0,2,0,Adv Topics Lit & Culture St,"Abbott, Annie R",3.6841025641025635
Spring,2022,337,SPED,117,0,309,3,2,17,0,1,2,0,0,0,0,2,1,The Culture of Disability,"Bentz, Johnell L",3.9017857142857144
Spring,2022,335,SPED,117,0,309,3,0,14,1,0,2,0,0,3,0,3,0,The Culture of Disability,"Bentz, Johnell L",3.8766567164179104
Spring,2022,33,SPED,317,21,10,1,1,0,0,0,0,0,0,0,0,0,0,Characteristics & Eligibility,"Tarconish, Emily J",3.9696969696969697
Spring,2022,88,SPED,322,49,16,8,3,4,2,0,1,2,0,0,0,3,0,Intro Intellectual Disability,"Tarconish, Emily J",3.659431818181818
Spring,2022,23,SPED,405,8,10,3,0,0,1,0,0,0,0,0,0,1,0,Gen Educator's Role in SPED,"Tarconish, Emily J",3.7252173913043483
Spring,2022,29,SPED,438,0,26,0,0,3,0,0,0,0,0,0,0,0,0,Collaborating with Families,"Light Shriner, Cheryl L",3.896551724137931
Spring,2022,28,SPED,441,0,19,4,1,1,2,1,0,0,0,0,0,0,0,Instructional Strategies II,"Ray, Amber B",3.738571428571429
Spring,2022,28,SPED,447,0,23,0,0,5,0,0,0,0,0,0,0,0,0,Curriculum Development II,"Mason, Erica N",3.8214285714285716
Spring,2022,28,SPED,448,0,25,0,0,3,0,0,0,0,0,0,0,0,0,Curriculum Development III,"Light Shriner, Cheryl L",3.892857142857143
Spring,2022,584,STAT,100,186,106,55,32,54,40,26,30,10,14,10,8,11,2,Statistics,"Flanagan, Karle A",3.2929037800687277
Spring,2022,665,STAT,100,178,126,72,48,61,42,39,24,19,11,15,12,16,2,Statistics,"Flanagan, Karle A",3.233016591251886
Spring,2022,85,STAT,100,19,21,4,3,11,6,4,0,3,0,2,2,9,1,Statistics,"Reger, William J",2.9923809523809526
Spring,2022,232,STAT,107,9,125,24,10,21,11,4,5,2,6,2,1,10,2,Data Science Discovery,"Flanagan, Karle A",3.404608695652174
Spring,2022,352,STAT,200,57,131,41,40,22,15,14,13,4,2,0,2,9,2,Statistical Analysis,"Fireman, Ellen S",3.4600571428571434
Spring,2022,46,STAT,207,10,13,5,4,2,5,0,0,0,0,0,1,5,1,Data Science Exploration,"Deeke, Julie M",3.1931111111111106
Spring,2022,25,STAT,207,0,8,5,3,4,2,0,1,0,1,0,1,0,0,Data Science Exploration,"Ellison, Victoria M",3.2672000000000003
Spring,2022,188,STAT,212,43,46,27,21,21,10,5,5,2,0,3,1,4,0,Biostatistics,"Findley, Kelly P",3.4222340425531916
Spring,2022,176,STAT,212,33,48,19,18,17,13,10,5,2,2,1,0,8,0,Biostatistics,"Yu, Albert",3.2936363636363635
Spring,2022,59,STAT,385,17,22,5,5,2,1,4,0,2,0,0,1,0,0,Statistics Programming Methods,"Dalpiaz, David M",3.6101694915254234
Spring,2022,77,STAT,385,18,29,5,5,5,4,5,2,2,0,1,0,1,0,Statistics Programming Methods,"Dalpiaz, David M",3.4892207792207786
Spring,2022,123,STAT,400,31,20,12,6,10,7,8,4,3,4,1,1,16,0,Statistics and Probability I,"Findley, Kelly P",2.889024390243902
Spring,2022,155,STAT,400,4,83,32,10,11,3,0,4,2,1,1,0,4,0,Statistics and Probability I,"Unger, David",3.570451612903226
Spring,2022,31,STAT,400,3,13,3,2,4,2,1,0,1,0,0,1,1,0,Statistics and Probability I,"Unger, David",3.3445161290322583
Spring,2022,151,STAT,400,51,36,13,9,11,7,5,8,1,3,2,0,2,3,Statistics and Probability I,"Yu, Albert",3.4640540540540536
Spring,2022,144,STAT,400,43,38,14,14,16,4,5,3,2,0,1,3,1,0,Statistics and Probability I,"Yu, Albert",3.504722222222222
Spring,2022,38,STAT,408,2,6,4,5,2,6,1,2,5,0,2,1,1,1,Actuarial Statistics I,"Lee, Hyoeun",2.7756756756756755
Spring,2022,79,STAT,410,11,25,9,4,9,5,0,2,4,0,1,2,6,1,Statistics and Probability II,"Stepanov, Alexey G",3.124615384615385
Spring,2022,74,STAT,410,8,16,7,4,7,13,0,4,5,0,3,1,6,0,Statistics and Probability II,"Stepanov, Alexey G",2.8478378378378375
Spring,2022,68,STAT,410,3,23,20,15,4,3,0,0,0,0,0,0,0,0,Statistics and Probability II,"Yang, Yun",3.6376470588235295
Spring,2022,78,STAT,410,5,10,12,29,13,0,4,3,0,1,1,0,0,0,Statistics and Probability II,"Liu, Jingbo",3.298205128205128
Spring,2022,67,STAT,420,12,23,5,15,4,2,4,0,1,0,0,0,1,0,Methods of Applied Statistics,"Li, Xinran",3.5317910447761194
Spring,2022,78,STAT,420,13,31,7,6,8,1,3,2,1,2,0,0,4,0,Methods of Applied Statistics,"Deeke, Julie M",3.3802564102564108
Spring,2022,23,STAT,425,4,8,1,0,2,0,0,0,1,0,2,0,5,0,Statistical Modeling I,"Chronopoulou, Alexandra",2.6669565217391304
Spring,2022,61,STAT,425,7,15,14,13,5,2,1,2,1,0,0,1,0,0,Statistical Modeling I,"Park, Trevor H",3.470163934426229
Spring,2022,110,STAT,425,5,48,10,11,20,4,1,5,1,2,2,0,1,0,Statistical Modeling I,"Simpson, Douglas G",3.406090909090909
Spring,2022,66,STAT,426,6,31,12,6,3,4,1,0,1,0,0,2,0,0,Statistical Modeling II,"Yun, Sooin",3.5915151515151513
Spring,2022,46,STAT,426,6,18,7,3,0,3,3,3,0,0,1,1,1,0,Statistical Modeling II,"Yun, Sooin",3.3554347826086954
Spring,2022,32,STAT,427,0,30,1,0,1,0,0,0,0,0,0,0,0,0,Statistical Consulting,"Chen, Yuguo",3.9584375
Spring,2022,84,STAT,428,39,8,8,6,7,5,4,2,0,2,1,1,1,0,Statistical Computing,"Zhang, Susu",3.4445238095238104
Spring,2022,39,STAT,429,4,12,3,4,7,6,0,1,0,1,1,0,0,0,Time Series Analysis,"Lee, Hyoeun",3.3251282051282054
Spring,2022,29,STAT,430,7,15,0,3,1,1,0,0,0,0,1,0,1,0,Fundamentals of Deep Learning,"Balamuta, James J",3.608965517241379
Spring,2022,28,STAT,430,2,16,0,3,2,0,1,1,0,1,1,0,0,1,Infectious Diseases Modeling,"Martinez Vargas, Pamela P",3.505555555555555
Spring,2022,53,STAT,430,22,19,4,1,1,0,1,0,2,0,1,1,1,0,Unsupervised Learning,"Ellison, Victoria M",3.6292452830188684
Spring,2022,44,STAT,431,17,7,4,3,4,1,0,0,1,0,1,1,3,2,Applied Bayesian Analysis,"Culpepper, Steven A",3.3019047619047615
Spring,2022,85,STAT,432,16,35,16,3,6,4,3,0,0,0,0,0,1,1,Basics of Statistical Learning,"Zhu, Ruoqing",3.671190476190477
Spring,2022,58,STAT,433,14,16,8,5,4,7,0,1,1,0,1,0,1,0,Stochastic Processes,"Stepanov, Alexey G",3.471896551724138
Spring,2022,65,STAT,440,0,60,0,0,4,0,0,1,0,0,0,0,0,0,Statistical Data Management,"Kinson, Christopher L",3.9076923076923076
Spring,2022,77,STAT,440,0,71,0,0,4,0,0,2,0,0,0,0,0,0,Statistical Data Management,"Kinson, Christopher L",3.896103896103896
Spring,2022,35,STAT,443,0,6,14,7,5,0,1,0,1,0,0,0,1,0,Professional Statistics,"Glosemeyer, Darren W",3.3625714285714285
Spring,2022,49,STAT,448,0,18,5,8,7,5,3,1,1,0,0,0,0,1,Advanced Data Analysis,"Glosemeyer, Darren W",3.375
Spring,2022,48,STAT,448,14,20,6,4,2,1,0,0,0,0,0,1,0,0,Advanced Data Analysis,"Bravo De Guenni, Lelys",3.764166666666666
Spring,2022,47,STAT,480,5,28,4,1,4,0,0,1,0,0,0,0,2,2,Data Science Foundations,"Balamuta, James J",3.644666666666667
Spring,2022,64,STAT,510,9,22,6,7,7,2,6,2,1,1,0,0,1,0,Mathematical Statistics,"Dalpiaz, David M",3.38515625
Spring,2022,76,STAT,542,7,55,12,1,0,0,0,0,0,0,1,0,0,0,Statistical Learning,"Zhu, Ruoqing",3.899605263157895
Spring,2022,125,TAM,210,15,36,21,13,14,8,6,4,3,0,2,2,0,1,Introduction to Statics,"Chang, Wayne",3.3713709677419357
Spring,2022,108,TAM,211,4,19,6,9,12,4,14,13,5,6,5,1,8,2,Statics,"Chang, Wayne",2.5593396226415104
Spring,2022,242,TAM,212,21,42,35,28,33,20,19,21,6,6,4,4,3,0,Introductory Dynamics,"Ertekin, Elif",3.0456198347107435
Spring,2022,179,TAM,212,9,27,16,27,22,16,20,16,10,5,4,2,4,1,Introductory Dynamics,"West, Matthew",2.8575280898876403
Spring,2022,150,TAM,251,8,14,12,15,19,18,8,20,4,8,7,3,11,3,Introductory Solid Mechanics,"Mercer, Brian S",2.5307482993197277
Spring,2022,191,TAM,251,11,34,24,23,26,16,11,18,5,10,5,3,4,1,Introductory Solid Mechanics,"Mercer, Brian S",2.924631578947368
Spring,2022,29,TAM,252,1,7,3,7,7,3,1,0,0,0,0,0,0,0,Solid Mechanics Design,"Johnson, Blake E",3.3675862068965516
Spring,2022,92,TAM,335,10,10,13,14,11,8,14,6,1,0,2,2,1,0,Introductory Fluid Mechanics,"Feng, Jie",3.0252173913043476
Spring,2022,77,TAM,335,18,9,14,7,7,3,3,0,3,3,0,0,8,2,Introductory Fluid Mechanics,"Tang, Ke",3.0358666666666667
Spring,2022,48,TAM,412,5,6,1,6,7,6,1,3,3,2,4,0,4,0,Intermediate Dynamics,"Matlack, Kathryn",2.5972916666666666
Spring,2022,38,TAM,445,5,5,5,2,4,5,5,3,2,1,1,0,0,0,Continuum Mechanics,"Admal, Nikhil Chandra",2.991578947368421
Spring,2022,27,TAM,542,3,11,12,0,0,0,0,0,0,0,0,0,1,0,Mathematical Methods II,"Mehta, Prashant G",3.7051851851851847
Spring,2022,29,TE,100,6,15,2,1,2,0,0,2,1,0,0,0,0,0,Intro to ILEE,"Jahnke, Keilin T",3.666896551724138
Spring,2022,38,TE,250,0,33,2,1,0,1,0,1,0,0,0,0,0,0,From Idea to Enterprise,"Karasek, Mark L",3.8773684210526316
Spring,2022,35,TE,333,9,14,3,1,4,1,0,0,0,1,1,0,1,0,"Creativity, Innovation, Vision","Jahnke, Keilin T",3.524
Spring,2022,58,TE,360,22,12,9,1,2,1,2,3,0,1,1,0,4,0,Lect in Engrg Entrepreneurship,"Wilson, Gerald O",3.3451724137931036
Spring,2022,32,TE,360,12,16,3,0,0,0,0,0,0,0,1,0,0,0,Lect in Engrg Entrepreneurship,"Singer, Andrew C",3.8753125
Spring,2022,31,TE,401,11,16,3,0,0,0,0,0,0,0,1,0,0,0,Develop Breakthrough Projects,"Singer, Andrew C",3.8712903225806454
Spring,2022,40,TE,450,0,19,10,0,6,4,1,0,0,0,0,0,0,0,"Startups:Inc,Fund,Contracts,IP","Barich, Joseph M",3.59275
Spring,2022,45,TE,460,15,22,3,1,2,1,0,0,0,0,0,0,1,0,Lect in Engrg Entrepreneurship,"Wilson, Gerald O",3.800222222222222
Spring,2022,49,THEA,100,0,34,10,2,0,2,0,0,0,0,1,0,0,0,Practicum I,"Ciofalo, Terry A",3.789795918367347
Spring,2022,29,THEA,101,17,1,3,2,1,0,1,0,0,1,0,0,2,1,Introduction to Theatre Arts,"Morrill, Andrew K",3.4403571428571427
Spring,2022,29,THEA,101,27,0,0,0,1,0,1,0,0,0,0,0,0,0,Introduction to Theatre Arts,"Higgins, Charence M",3.9079310344827585
Spring,2022,29,THEA,101,14,1,6,2,2,1,0,0,1,0,0,0,1,1,Introduction to Theatre Arts,"Fox, Rachael E",3.5364285714285715
Spring,2022,28,THEA,101,17,2,2,1,3,1,0,0,0,1,0,0,0,1,Introduction to Theatre Arts,"Morgan, Toyosi A",3.6914814814814814
Spring,2022,30,THEA,101,17,3,5,3,1,1,0,0,0,0,0,0,0,0,Introduction to Theatre Arts,"Civello, Mitchel A",3.800333333333333
Spring,2022,27,THEA,101,10,5,2,4,1,1,0,0,2,0,0,0,1,1,Introduction to Theatre Arts,"Landon, Meghan",3.448846153846154
Spring,2022,28,THEA,101,21,3,0,1,1,1,0,0,0,0,0,0,1,0,Introduction to Theatre Arts,"Salmasi, Katayoun",3.75
Spring,2022,28,THEA,101,23,3,1,0,0,0,0,0,0,0,0,0,1,0,Introduction to Theatre Arts,"Rivera, Daniel A",3.845357142857143
Spring,2022,30,THEA,101,21,3,3,0,2,0,0,0,0,0,0,1,0,0,Introduction to Theatre Arts,"Kipp, Daniel W",3.7893333333333334
Spring,2022,28,THEA,101,11,5,3,3,4,1,1,0,0,0,0,0,0,0,Introduction to Theatre Arts,"Morrill, Andrew K",3.642857142857143
Spring,2022,29,THEA,101,13,8,5,0,1,0,0,0,1,0,0,0,1,0,Introduction to Theatre Arts,"Fox, Rachael E",3.6903448275862067
Spring,2022,26,THEA,101,19,3,2,0,0,0,0,0,0,0,0,0,1,1,Introduction to Theatre Arts,"Toruno, Amy",3.8136
Spring,2022,28,THEA,101,16,2,3,2,1,0,0,0,0,0,0,0,4,0,Introduction to Theatre Arts,"Hernandez, Erica C",3.3096428571428573
Spring,2022,28,THEA,101,11,6,1,3,0,1,2,2,0,0,1,0,1,0,Introduction to Theatre Arts,"Morrill, Andrew K",3.356785714285714
Spring,2022,25,THEA,101,10,5,2,0,1,5,0,0,0,0,1,1,0,0,Introduction to Theatre Arts,"Morgan, Toyosi A",3.4144
Spring,2022,30,THEA,101,11,5,2,3,3,2,1,0,0,0,0,0,3,0,Introduction to Theatre Arts,"Civello, Mitchel A",3.2666666666666666
Spring,2022,28,THEA,101,11,3,4,3,2,1,0,1,0,2,0,0,1,0,Introduction to Theatre Arts,"Landon, Meghan",3.357142857142857
Spring,2022,26,THEA,101,14,2,3,0,1,0,1,0,1,1,0,0,3,0,Introduction to Theatre Arts,"Hernandez, Erica C",3.2053846153846157
Spring,2022,30,THEA,101,24,2,2,0,0,2,0,0,0,0,0,0,0,0,Introduction to Theatre Arts,"Salmasi, Katayoun",3.8893333333333335
Spring,2022,27,THEA,101,15,2,2,1,2,1,1,0,1,0,0,0,2,0,Introduction to Theatre Arts,"Toruno, Amy",3.382962962962963
Spring,2022,30,THEA,101,14,8,4,1,1,0,1,0,0,1,0,0,0,0,Introduction to Theatre Arts,"Kipp, Daniel W",3.755666666666667
Spring,2022,29,THEA,101,19,3,1,3,1,1,0,0,0,0,0,0,1,0,Introduction to Theatre Arts,"Radice, Treasure L",3.7010344827586206
